Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
31,70,5.5,43,overcast,1015.27,4,Winter,6.5,coastal,Cloudy
22,72,5.5,84,partly cloudy,994.51,3,Spring,2.5,mountain,Rainy
35,43,4.5,18,clear,1022.08,9,Summer,9,mountain,Sunny
0,70,6,90,overcast,990.81,1,Winter,1.5,mountain,Snowy
37,20,9,11,partly cloudy,1022.91,7,Winter,8,mountain,Sunny
30,91,7,104,partly cloudy,1012.35,6,Spring,9,mountain,Sunny
2,89,9.5,93,partly cloudy,991.88,1,Winter,3,inland,Snowy
20,97,12,90,overcast,1014.93,3,Winter,3.5,inland,Rainy
-3,93,1.5,54,overcast,984.52,0,Winter,2.5,inland,Snowy
18,81,15,55,partly cloudy,991.05,2,Summer,4,inland,Rainy
3,91,3.5,52,partly cloudy,994.38,0,Winter,4,inland,Snowy
1,69,14,54,partly cloudy,989.64,0,Winter,1,mountain,Snowy
29,48,5.5,13,clear,1020.36,9,Spring,6.5,mountain,Sunny
36,89,16.5,99,partly cloudy,1023.65,7,Spring,5,coastal,Sunny
34,59,8.5,9,clear,1020.78,6,Winter,8,coastal,Sunny
-4,97,20,53,overcast,982.49,0,Winter,2.5,mountain,Snowy
-1,65,19.5,71,partly cloudy,998.83,1,Winter,1,mountain,Snowy
21,99,10,67,overcast,1007.75,1,Autumn,4.5,coastal,Rainy
-9,103,4.5,100,overcast,984.08,1,Winter,1.5,mountain,Snowy
28,71,30,87,partly cloudy,1018.69,12,Winter,5,inland,Rainy
21,91,10.5,72,overcast,1013.6,1,Autumn,5,coastal,Rainy
0,72,11.5,10,overcast,951.01,6,Summer,7.5,mountain,Sunny
30,70,1,45,overcast,1017.84,4,Spring,8.5,coastal,Cloudy
42,53,5,10,clear,1027.84,10,Winter,7,mountain,Sunny
20,55,8,33,overcast,1015.61,1,Autumn,7,coastal,Cloudy
57,71,18,84,overcast,1009.18,2,Autumn,1,inland,Rainy
20,65,5.5,17,clear,1029.96,10,Spring,9.5,mountain,Sunny
32,42,5,17,clear,1026.4,6,Autumn,7.5,coastal,Sunny
17,91,9,66,overcast,1002.44,0,Spring,4.5,coastal,Rainy
44,67,8,16,clear,1028.69,6,Spring,8,mountain,Sunny
15,86,5,70,partly cloudy,1007.14,3,Winter,5,inland,Rainy
20,97,17,70,overcast,1004.59,3,Winter,4.5,coastal,Rainy
-10,73,4,72,overcast,998.67,0,Winter,2.5,inland,Snowy
-8,60,19,55,partly cloudy,995.01,1,Winter,2,inland,Snowy
-15,56,6,96,overcast,1153.96,11,Autumn,12,mountain,Cloudy
15,70,2.5,80,clear,1020.81,2,Summer,8,mountain,Sunny
22,70,4.5,34,overcast,1003.23,1,Autumn,9,inland,Cloudy
-5,91,3,64,overcast,986.86,1,Winter,3.5,mountain,Snowy
11,63,7.5,90,overcast,1004.18,0,Summer,2,coastal,Rainy
20,50,9.5,22,overcast,1004.24,1,Autumn,8.5,inland,Cloudy
41,66,8,11,clear,1020.81,11,Winter,9,mountain,Sunny
32,69,5.5,6,clear,1026.28,6,Winter,9.5,mountain,Sunny
10,77,4,26,cloudy,853.9,9,Autumn,11.5,coastal,Rainy
0,89,6.5,98,overcast,996.48,6,Winter,3,inland,Snowy
-14,43,2,79,cloudy,1196,9,Winter,17.5,coastal,Rainy
32,71,1.5,33,partly cloudy,1015.11,4,Summer,5.5,coastal,Cloudy
34,51,10,23,overcast,1000.4,1,Summer,5.5,mountain,Cloudy
28,49,8,0,clear,1025.75,5,Autumn,7.5,coastal,Sunny
44,40,4,7,clear,1028.11,9,Winter,9,coastal,Sunny
25,62,5.5,15,partly cloudy,1014.82,1,Winter,6.5,inland,Cloudy
30,73,18,78,overcast,1015.78,3,Summer,1.5,mountain,Rainy
29,45,8,4,clear,1028.04,11,Winter,7,mountain,Sunny
24,70,2.5,48,partly cloudy,1006.77,1,Winter,5.5,inland,Cloudy
38,45,7,19,clear,1020.65,11,Autumn,8.5,mountain,Sunny
1,61,0.5,82,partly cloudy,991.39,0,Winter,4,mountain,Snowy
10,54,9,25,partly cloudy,1000.79,4,Spring,8,mountain,Cloudy
23,65,16,54,overcast,1007.22,0,Autumn,2,inland,Rainy
12,62,12.5,71,overcast,1000.15,2,Winter,4,coastal,Rainy
21,74,30.5,92,partly cloudy,1007.87,10,Summer,6.5,coastal,Cloudy
19,108,3.5,82,partly cloudy,1015.55,9,Spring,8.5,coastal,Cloudy
26,100,27.5,106,overcast,1015.47,0,Summer,3.5,inland,Rainy
33,58,0.5,7,clear,1010.95,6,Autumn,6,coastal,Sunny
21,95,17,66,overcast,998.46,1,Autumn,2,inland,Rainy
32,36,12.5,52,partly cloudy,977.72,10,Spring,9.5,coastal,Cloudy
-13,65,9,61,cloudy,1075.18,4,Autumn,7.5,coastal,Cloudy
24,40,6,13,cloudy,803.48,7,Autumn,15.5,mountain,Snowy
22,44,10,40,overcast,963.2,14,Spring,11.5,inland,Rainy
12,72,4,41,partly cloudy,1018.18,4,Spring,6.5,inland,Cloudy
2,89,7.5,52,overcast,997.95,0,Winter,4.5,inland,Snowy
31,23,1,18,clear,1024.66,6,Summer,9,inland,Sunny
33,54,7.5,22,overcast,1008.64,3,Summer,8.5,inland,Cloudy
24,22,0.5,14,clear,1027.62,8,Autumn,8.5,mountain,Sunny
26,82,20,89,overcast,992,2,Winter,1.5,coastal,Rainy
22,71,8,32,partly cloudy,1001.86,1,Winter,5.5,inland,Cloudy
25,43,9,5,clear,1017.9,8,Winter,9,inland,Sunny
21,62,4.5,30,overcast,1017.66,3,Autumn,7,inland,Cloudy
62,94,14.5,83,clear,1025.57,10,Summer,4,inland,Sunny
34,69,6.5,7,clear,1020.34,10,Autumn,7,inland,Sunny
1,78,16,54,overcast,992.9,1,Winter,4,inland,Snowy
26,54,14,23,partly cloudy,1008.44,2,Autumn,7,mountain,Cloudy
32,93,5,81,partly cloudy,991.17,2,Spring,5,inland,Rainy
-3,88,3,62,partly cloudy,985.69,1,Winter,2.5,inland,Snowy
20,81,32,87,partly cloudy,999.54,12,Summer,1.5,mountain,Rainy
3,72,2,72,overcast,980.81,0,Winter,3.5,inland,Snowy
-7,67,1,96,overcast,981.04,0,Winter,3.5,inland,Snowy
26,82,14.5,96,overcast,999.91,8,Winter,0.5,inland,Rainy
32,62,9.5,4,clear,1012.8,6,Summer,9,mountain,Sunny
-10,62,14,69,overcast,994.79,0,Winter,3,inland,Snowy
22,60,11.5,63,overcast,992.69,2,Spring,3,coastal,Rainy
21,83,12.5,50,overcast,991.17,2,Summer,4.5,mountain,Rainy
-2,84,3.5,83,overcast,984.98,0,Winter,2,inland,Snowy
16,97,19,59,overcast,1005.12,3,Summer,1,inland,Rainy
29,53,8.5,9,clear,1021.35,10,Summer,5,coastal,Sunny
17,73,2.5,53,partly cloudy,955.73,11,Autumn,9,mountain,Rainy
-8,82,20,67,partly cloudy,998.81,0,Winter,3.5,inland,Snowy
19,64,5.5,49,overcast,1017.92,4,Autumn,7.5,mountain,Cloudy
36,47,7.5,24,partly cloudy,1016.26,4,Autumn,3.5,mountain,Snowy
25,65,8.5,72,partly cloudy,1011.8,3,Autumn,2,inland,Rainy
39,57,8.5,0,clear,1027.85,9,Spring,9,mountain,Sunny
34,60,3,19,clear,1010.31,7,Spring,9,inland,Sunny
30,66,4.5,12,clear,1024.75,6,Autumn,6.5,mountain,Sunny
-6,73,16,71,overcast,991.55,1,Winter,4,mountain,Snowy
43,48,6,11,clear,1026.72,11,Winter,8,mountain,Sunny
11,91,7,57,overcast,995.78,3,Autumn,5,coastal,Rainy
-4,81,13.5,81,overcast,999.94,0,Winter,1.5,mountain,Snowy
1,89,10,80,overcast,990.69,1,Winter,3,mountain,Snowy
32,91,5,99,overcast,997.66,1,Winter,2,coastal,Rainy
16,68,5,48,overcast,1006.37,1,Winter,9,inland,Cloudy
36,50,10,9,clear,1029.55,7,Autumn,8,inland,Sunny
40,62,6,12,clear,1022.43,10,Winter,7,inland,Sunny
16,64,12.5,71,overcast,1019.27,0,Winter,2.5,mountain,Rainy
21,69,0,40,partly cloudy,1001.43,2,Summer,7,inland,Cloudy
39,60,5,3,clear,1013.97,7,Autumn,5,inland,Sunny
24,68,15,35,partly cloudy,1011.54,2,Summer,5,coastal,Cloudy
24,75,9,31,partly cloudy,1003.3,1,Spring,7,mountain,Cloudy
63,107,13,95,partly cloudy,997.91,4,Spring,1.5,mountain,Rainy
40,41,1,6,clear,1015.33,9,Winter,7,inland,Sunny
2,91,0,65,overcast,980.71,1,Winter,3,inland,Snowy
44,38,0.5,13,clear,1017.02,7,Spring,6,inland,Sunny
12,57,5,30,partly cloudy,1000.37,1,Spring,8,inland,Cloudy
45,75,20,81,overcast,1014.22,4,Winter,0.5,inland,Rainy
86,102,5,103,clear,1018.82,0,Summer,9,inland,Sunny
28,76,7,83,partly cloudy,1016.07,3,Autumn,2,mountain,Rainy
23,65,3,4,partly cloudy,1024.1,7,Spring,5.5,inland,Sunny
46,88,2.5,88,clear,1017.83,6,Summer,8,coastal,Sunny
14,69,6.5,49,partly cloudy,1019.47,3,Winter,6.5,coastal,Cloudy
33,87,10,73,overcast,998.28,0,Spring,2.5,coastal,Rainy
-7,64,19.5,82,overcast,999.17,0,Winter,3.5,mountain,Snowy
56,105,26.5,102,partly cloudy,1005.92,6,Spring,7,inland,Cloudy
25,74,14,42,partly cloudy,1166.8,9,Spring,17.5,inland,Snowy
12,77,19.5,85,clear,1019.09,2,Autumn,12.5,inland,Sunny
24,62,16,56,overcast,1019.07,2,Winter,4.5,inland,Rainy
-3,107,28.5,96,overcast,982.51,1,Winter,0.5,mountain,Snowy
28,64,6.5,2,partly cloudy,1023.48,10,Autumn,9.5,mountain,Sunny
-17,77,10.5,70,overcast,1108.38,13,Winter,14.5,inland,Sunny
19,86,13,82,partly cloudy,1002.78,3,Winter,1,coastal,Rainy
23,86,9.5,85,partly cloudy,1013.54,1,Spring,2.5,mountain,Rainy
4,44,13.5,36,cloudy,1103.75,2,Autumn,4.5,inland,Rainy
17,66,6,98,overcast,991.3,1,Autumn,4,mountain,Rainy
23,56,5.5,15,partly cloudy,1009.52,4,Winter,7,mountain,Cloudy
14,76,13.5,35,partly cloudy,1002.71,3,Spring,5.5,mountain,Cloudy
-4,73,16,91,overcast,995.19,0,Winter,2.5,mountain,Snowy
22,85,2.5,85,partly cloudy,1007.35,7,Spring,1.5,coastal,Cloudy
17,62,1.5,40,overcast,1006.9,1,Winter,7.5,inland,Cloudy
28,81,6.5,99,partly cloudy,1013.51,3,Winter,3.5,coastal,Rainy
2,83,16,68,overcast,991.77,0,Winter,3,mountain,Snowy
57,82,0.5,104,partly cloudy,1019.74,1,Autumn,4,inland,Cloudy
34,43,2,1,partly cloudy,1016.47,10,Summer,9.5,coastal,Sunny
-10,98,8.5,67,overcast,984.77,1,Winter,2.5,inland,Snowy
15,73,4.5,31,partly cloudy,1010.84,3,Spring,6.5,inland,Cloudy
34,64,5.5,9,clear,1024.88,7,Winter,5.5,inland,Sunny
10,84,16,54,overcast,1015.2,2,Autumn,1.5,mountain,Rainy
24,50,5,42,partly cloudy,1002.1,1,Autumn,7.5,coastal,Cloudy
-12,78,28,88,partly cloudy,999.07,5,Winter,4,inland,Snowy
30,73,5,46,overcast,918.44,7,Winter,17.5,inland,Snowy
32,77,5,24,partly cloudy,1004.79,2,Winter,8,mountain,Cloudy
33,58,3.5,14,clear,1028.32,5,Summer,9,inland,Sunny
57,77,26,76,partly cloudy,1006.59,0,Summer,2,coastal,Rainy
13,63,12.5,61,partly cloudy,997.41,2,Summer,4,inland,Rainy
-8,98,23.5,75,overcast,995.05,0,Winter,6,inland,Snowy
-7,70,15.5,89,overcast,994.56,1,Winter,3,inland,Snowy
31,24,3.5,16,clear,1016.82,11,Autumn,8,inland,Sunny
10,79,11,27,partly cloudy,1000.37,4,Winter,6,inland,Cloudy
31,40,4,9,partly cloudy,1015.55,11,Winter,9.5,inland,Sunny
30,61,3.5,47,partly cloudy,1002.5,3,Summer,7,mountain,Cloudy
21,99,14,78,overcast,1012.46,0,Spring,2.5,coastal,Rainy
30,94,6,73,overcast,1004.45,1,Winter,5,mountain,Rainy
24,69,1.5,1,clear,1011.39,9,Spring,5.5,coastal,Sunny
2,99,18,60,overcast,987.86,0,Winter,4,inland,Snowy
35,49,8.5,11,partly cloudy,1025.23,10,Autumn,5.5,inland,Sunny
38,33,7,13,clear,1022.81,10,Winter,6.5,inland,Sunny
38,58,1.5,3,clear,1022.76,8,Spring,7.5,coastal,Sunny
24,24,4.5,25,overcast,1008.07,4,Spring,15.5,coastal,Rainy
30,87,18,91,overcast,1013.05,2,Winter,1,mountain,Rainy
33,61,15.5,63,overcast,1012.96,1,Spring,3,coastal,Rainy
-2,27,8,21,cloudy,878.92,13,Winter,15.5,mountain,Sunny
29,75,10.5,70,overcast,1015.27,1,Winter,2.5,coastal,Rainy
44,81,34,87,overcast,1014.51,2,Winter,5.5,inland,Rainy
2,52,6,99,cloudy,972.31,6,Winter,18.5,mountain,Snowy
3,70,10.5,74,overcast,991.1,1,Winter,3,inland,Snowy
22,23,3,1,partly cloudy,1015.84,9,Autumn,8.5,coastal,Sunny
-17,76,14.5,37,partly cloudy,840.62,4,Spring,16,mountain,Sunny
23,74,5,33,overcast,1033.7,9,Autumn,9.5,coastal,Rainy
46,77,0.5,85,clear,1010.64,12,Autumn,13.5,mountain,Sunny
1,62,9,92,partly cloudy,994.45,1,Winter,1,mountain,Snowy
26,51,11.5,33,overcast,1001.95,3,Spring,6.5,mountain,Cloudy
18,63,6.5,19,overcast,1019.8,2,Spring,7,inland,Cloudy
-5,75,5.5,53,overcast,988.15,0,Winter,2.5,mountain,Snowy
24,69,5,18,clear,1023.48,8,Autumn,7.5,mountain,Sunny
31,83,9,59,overcast,997.82,3,Summer,4,coastal,Rainy
-6,61,20,75,partly cloudy,990.26,0,Winter,3,inland,Snowy
21,78,14.5,11,overcast,1003.12,1,Summer,8.5,inland,Cloudy
19,92,9.5,88,partly cloudy,1001.76,3,Autumn,3,inland,Rainy
-4,48,3.5,18,cloudy,1026.96,14,Autumn,7,inland,Cloudy
-1,60,8.5,65,overcast,980.83,0,Winter,3.5,mountain,Snowy
15,65,7,12,partly cloudy,1016.31,2,Winter,9,coastal,Cloudy
48,64,2.5,89,overcast,955.71,13,Summer,9,coastal,Rainy
12,51,0,42,partly cloudy,1017.84,1,Summer,8.5,mountain,Cloudy
29,59,3,22,partly cloudy,1002.15,4,Spring,7,coastal,Cloudy
19,99,19.5,79,overcast,1012.31,3,Winter,1,inland,Rainy
12,90,12.5,77,overcast,995.56,0,Spring,2,mountain,Rainy
-6,72,16.5,58,overcast,983.42,0,Winter,1.5,mountain,Snowy
58,76,12,84,clear,1021.91,13,Spring,9.5,coastal,Sunny
21,85,11.5,74,overcast,1007.96,5,Autumn,10.5,inland,Cloudy
22,55,3.5,43,partly cloudy,1005.37,4,Winter,7.5,coastal,Cloudy
30,58,1.5,24,partly cloudy,1013.3,1,Summer,8,mountain,Cloudy
26,91,15,58,overcast,1007.24,2,Spring,2.5,coastal,Rainy
33,90,10.5,108,overcast,1008.59,5,Winter,7.5,inland,Cloudy
3,72,0,66,overcast,997.49,0,Winter,2,mountain,Snowy
21,97,12,61,overcast,1006.8,2,Spring,2.5,mountain,Rainy
40,34,2.5,7,clear,1023.32,11,Winter,6,coastal,Sunny
15,61,10.5,29,partly cloudy,1001.19,3,Spring,7,mountain,Cloudy
31,107,14.5,86,overcast,1012.48,8,Spring,6.5,coastal,Cloudy
1,60,8.5,81,overcast,996.8,1,Winter,4.5,inland,Snowy
26,60,1,15,clear,1029.63,11,Summer,7.5,coastal,Sunny
43,46,1,9,clear,1014.23,5,Autumn,5.5,mountain,Sunny
-2,90,4.5,81,overcast,986.21,1,Winter,3.5,mountain,Snowy
28,60,14.5,63,partly cloudy,1002.62,1,Winter,3.5,coastal,Rainy
-7,20,2.5,83,overcast,831.65,2,Spring,13,mountain,Rainy
28,28,1.5,16,clear,1022.69,5,Winter,8.5,inland,Sunny
26,51,13.5,37,overcast,1003.62,2,Autumn,6,coastal,Cloudy
-1,42,13,77,partly cloudy,1145.57,7,Autumn,8.5,inland,Cloudy
90,82,11.5,73,clear,1025.98,11,Autumn,8.5,coastal,Sunny
2,87,7,54,overcast,999.53,1,Winter,2.5,inland,Snowy
3,86,9.5,82,partly cloudy,986.53,1,Winter,2,mountain,Snowy
20,71,15,59,overcast,1010.12,2,Autumn,2.5,mountain,Rainy
4,95,7.5,97,partly cloudy,983.07,1,Winter,4.5,mountain,Snowy
-10,72,9,94,cloudy,816.85,12,Summer,13,mountain,Sunny
-9,84,2,94,partly cloudy,984.17,1,Winter,1.5,inland,Snowy
32,52,6,48,partly cloudy,1011.65,2,Autumn,6,coastal,Cloudy
44,48,7,14,clear,1012.85,10,Winter,5.5,inland,Sunny
31,59,7.5,19,partly cloudy,1029.01,9,Autumn,6.5,coastal,Sunny
24,87,11,93,overcast,1019.68,3,Summer,4.5,inland,Rainy
15,50,5,22,overcast,1008.32,4,Summer,7.5,mountain,Cloudy
32,88,19.5,94,partly cloudy,1000.74,2,Autumn,2,mountain,Rainy
34,71,10,70,partly cloudy,1010.73,2,Spring,3,inland,Rainy
15,65,7,70,overcast,1018.91,0,Autumn,2,coastal,Rainy
13,99,18,91,overcast,999.72,3,Summer,5,mountain,Rainy
19,81,11.5,99,overcast,1011.36,0,Summer,3,mountain,Rainy
-7,30,12.5,78,cloudy,1083.26,9,Autumn,16,coastal,Cloudy
18,65,17,87,overcast,1016.7,1,Spring,2,coastal,Rainy
-4,92,6,63,overcast,988.58,0,Winter,4.5,inland,Snowy
4,90,0.5,69,partly cloudy,985.32,0,Winter,1.5,mountain,Snowy
22,24,4,8,clear,1018.69,10,Summer,6,inland,Sunny
63,89,16,83,clear,1018.37,6,Autumn,3,coastal,Sunny
44,42,12.5,25,partly cloudy,1139.07,14,Spring,7.5,mountain,Cloudy
12,87,14.5,72,overcast,991.12,3,Spring,3,inland,Rainy
14,58,0,49,partly cloudy,1016.07,4,Autumn,8,mountain,Cloudy
-8,69,4.5,68,partly cloudy,996.66,1,Winter,4.5,mountain,Snowy
13,62,3,35,overcast,1017.75,2,Spring,7,inland,Cloudy
59,106,29.5,94,partly cloudy,1013.03,14,Summer,10,inland,Cloudy
37,52,4.5,4,clear,1016.81,9,Autumn,5,coastal,Sunny
-10,98,3,64,overcast,993.95,1,Winter,5,inland,Snowy
22,90,13,93,overcast,996.01,2,Autumn,3.5,mountain,Rainy
32,78,10.5,102,overcast,1000.94,2,Autumn,6,mountain,Cloudy
26,58,9,17,clear,1014.23,8,Winter,6,inland,Sunny
40,46,6.5,15,clear,1016.72,11,Autumn,7,mountain,Sunny
26,72,9,69,partly cloudy,996.4,3,Winter,4,inland,Rainy
17,57,8,20,partly cloudy,1012.74,2,Spring,7,coastal,Cloudy
-7,87,19,84,overcast,993.9,0,Winter,3,mountain,Snowy
32,53,0.5,23,overcast,1002.79,3,Winter,7,coastal,Cloudy
3,60,6,54,overcast,990.8,1,Winter,4,inland,Snowy
3,60,2.5,57,overcast,994.81,0,Winter,5,inland,Snowy
21,73,10.5,77,partly cloudy,1015.32,3,Spring,3.5,coastal,Rainy
13,91,11,92,overcast,1001.67,8,Spring,7.5,inland,Cloudy
26,58,13,36,overcast,1005.29,2,Winter,6,coastal,Cloudy
2,83,6,55,overcast,999.9,1,Winter,4,inland,Snowy
-14,108,29,74,overcast,991.25,1,Winter,1,inland,Snowy
13,34,4,89,partly cloudy,933.62,8,Winter,5.5,coastal,Snowy
28,88,16,89,partly cloudy,995.21,0,Winter,3,mountain,Rainy
-4,89,10.5,64,overcast,993.11,0,Winter,1,inland,Snowy
22,72,10.5,44,overcast,1011.05,4,Winter,7.5,inland,Cloudy
10,64,18,65,overcast,1015.3,0,Winter,2.5,coastal,Rainy
1,98,3,73,overcast,999.63,0,Winter,1,mountain,Snowy
22,91,12,95,clear,1020.24,5,Autumn,11.5,mountain,Sunny
11,59,10.5,99,overcast,1014.01,8,Winter,4.5,mountain,Rainy
10,73,1.5,15,partly cloudy,1015.05,3,Winter,8,coastal,Cloudy
31,78,14.5,59,partly cloudy,997.11,2,Winter,5,mountain,Rainy
33,56,9.5,46,overcast,1007.42,3,Winter,6,mountain,Cloudy
-5,96,10,70,overcast,999.82,0,Winter,3.5,mountain,Snowy
-7,57,1.5,22,cloudy,829.51,11,Summer,12,coastal,Sunny
2,97,9.5,77,overcast,992.75,11,Winter,5,inland,Snowy
34,50,5,17,partly cloudy,1014.41,4,Spring,7.5,inland,Cloudy
23,61,12.5,59,overcast,1018.24,3,Spring,4.5,mountain,Rainy
-9,76,14,91,overcast,930.28,2,Winter,6,coastal,Sunny
25,95,14.5,90,overcast,1014.83,0,Winter,1,coastal,Rainy
33,46,6,6,partly cloudy,1023.19,10,Spring,9.5,inland,Sunny
35,55,8,12,clear,1023.2,5,Autumn,6,mountain,Sunny
17,64,5.5,89,overcast,1004.85,3,Winter,3,mountain,Rainy
29,98,13,96,partly cloudy,1012.21,1,Autumn,2.5,coastal,Rainy
25,105,26.5,107,partly cloudy,1012.27,7,Summer,3.5,mountain,Cloudy
-7,87,11.5,68,partly cloudy,983.25,1,Winter,2.5,inland,Snowy
28,40,9,5,partly cloudy,1024.52,6,Winter,9.5,inland,Sunny
25,24,12.5,63,cloudy,1177.6,7,Autumn,3.5,coastal,Snowy
17,92,30,98,partly cloudy,1012.81,13,Autumn,1.5,mountain,Rainy
10,95,12,65,overcast,1002.12,3,Winter,4.5,mountain,Rainy
58,102,16.5,84,clear,1022.64,11,Winter,7,inland,Sunny
-7,97,20,84,partly cloudy,995.78,1,Winter,1.5,mountain,Snowy
35,55,13,90,partly cloudy,820.91,0,Summer,8,mountain,Sunny
16,68,7.5,28,partly cloudy,1010.64,1,Summer,7,mountain,Cloudy
-6,92,8.5,68,overcast,984.01,1,Winter,2.5,mountain,Snowy
4,64,2.5,70,overcast,997.74,1,Winter,3,mountain,Snowy
34,54,13,25,partly cloudy,1014.59,1,Autumn,6.5,mountain,Cloudy
-5,63,1.5,72,partly cloudy,988.94,0,Winter,4,mountain,Snowy
32,96,13,97,clear,1012.08,4,Winter,7.5,inland,Sunny
-2,71,8.5,85,overcast,973.84,12,Winter,16,coastal,Cloudy
40,30,3,2,partly cloudy,1020.92,8,Winter,9,inland,Sunny
29,25,8.5,4,partly cloudy,1026.4,6,Winter,5,coastal,Sunny
31,38,2,16,clear,1025.16,7,Spring,8.5,mountain,Sunny
24,73,15,10,partly cloudy,1017.17,2,Winter,6.5,coastal,Cloudy
21,76,13.5,47,overcast,1017.17,1,Spring,5,coastal,Cloudy
19,67,1,32,overcast,1009.15,4,Winter,6.5,mountain,Cloudy
35,106,27,86,overcast,1010.57,11,Winter,2.5,mountain,Cloudy
42,74,29.5,101,overcast,1016.15,7,Winter,8,coastal,Cloudy
12,70,2,42,partly cloudy,1008,1,Spring,7,inland,Cloudy
28,69,17,52,overcast,1013.8,3,Summer,4.5,coastal,Rainy
34,76,19.5,93,clear,1010.88,7,Summer,4.5,coastal,Sunny
2,95,1.5,74,overcast,993.99,12,Winter,0,mountain,Snowy
47,71,21,82,overcast,1009.99,3,Winter,4,mountain,Rainy
-1,37,4.5,55,overcast,1180.83,13,Spring,3,coastal,Rainy
-2,91,11.5,87,partly cloudy,984.36,0,Winter,3.5,inland,Snowy
38,53,3.5,16,clear,1023.71,11,Spring,9.5,inland,Sunny
34,79,8.5,10,overcast,1006.28,4,Spring,7.5,coastal,Cloudy
-8,108,7.5,105,partly cloudy,989.19,0,Winter,0.5,mountain,Snowy
34,71,4,38,overcast,1009.28,3,Summer,9,mountain,Cloudy
11,37,11,51,overcast,851.42,5,Autumn,5,inland,Rainy
24,58,1,0,clear,1029.64,9,Winter,6.5,inland,Sunny
23,60,12,10,partly cloudy,1000.19,3,Winter,8.5,mountain,Cloudy
22,60,2.5,13,overcast,1011.83,4,Spring,5.5,inland,Cloudy
20,80,10.5,72,partly cloudy,992.09,2,Winter,4,coastal,Rainy
28,88,41,102,overcast,996.15,11,Autumn,2,coastal,Rainy
14,68,9.5,33,overcast,1013.71,3,Spring,8.5,coastal,Cloudy
33,60,14,16,partly cloudy,1003.77,4,Summer,7,mountain,Cloudy
31,64,7.5,70,partly cloudy,1019.87,1,Spring,1.5,coastal,Rainy
42,24,2.5,7,clear,1016.17,10,Winter,7.5,mountain,Sunny
-4,71,9.5,51,partly cloudy,990.18,0,Winter,2,inland,Snowy
3,96,2.5,81,overcast,994.68,1,Winter,4,mountain,Snowy
34,69,15,86,partly cloudy,1119.07,8,Spring,14.5,coastal,Snowy
14,54,8.5,27,partly cloudy,1016.52,4,Spring,9,inland,Cloudy
2,98,7.5,72,partly cloudy,996.89,1,Winter,4.5,inland,Snowy
29,33,2,2,clear,1029.33,9,Summer,9,mountain,Sunny
20,78,47,76,overcast,1017.71,9,Autumn,0.5,mountain,Rainy
14,76,5.5,52,overcast,1013.24,2,Autumn,1,mountain,Rainy
15,74,13,94,partly cloudy,1011.96,3,Winter,1.5,coastal,Rainy
15,64,13.5,44,overcast,1016.18,1,Winter,9,coastal,Cloudy
28,79,10,41,partly cloudy,1008.49,1,Summer,8,coastal,Cloudy
-5,65,12,60,partly cloudy,969.74,3,Spring,1,coastal,Sunny
-10,83,19,81,partly cloudy,982.94,1,Winter,4,inland,Snowy
70,81,3.5,71,clear,1021.7,1,Spring,10.5,inland,Sunny
27,78,8,45,overcast,1003.42,2,Autumn,7.5,coastal,Cloudy
26,33,5.5,12,clear,1024.95,7,Spring,6,coastal,Sunny
22,47,8.5,13,clear,1022.02,10,Summer,5.5,coastal,Sunny
22,33,1.5,8,clear,1029.06,7,Summer,5.5,coastal,Sunny
51,86,8.5,100,partly cloudy,1003.4,7,Autumn,9,inland,Cloudy
2,92,3.5,56,overcast,998.34,1,Winter,5,inland,Snowy
21,73,4,41,overcast,1002.3,4,Summer,6,inland,Cloudy
1,68,20,91,overcast,992.24,0,Winter,4.5,inland,Snowy
27,68,8.5,35,overcast,1004.08,4,Autumn,5.5,coastal,Cloudy
-1,69,5.5,58,overcast,991.78,1,Winter,3,inland,Snowy
13,83,19,59,overcast,992.83,0,Winter,4.5,inland,Rainy
20,108,20,92,partly cloudy,998.37,1,Summer,5.5,coastal,Rainy
-7,82,0.5,72,overcast,981,1,Winter,3.5,inland,Snowy
26,73,7,92,partly cloudy,1016.65,3,Summer,2.5,inland,Rainy
20,67,9,31,overcast,1019.17,4,Autumn,6,inland,Cloudy
-6,60,16.5,77,overcast,996.47,1,Winter,3,mountain,Snowy
45,95,2.5,84,clear,1010.47,8,Summer,3.5,mountain,Sunny
0,84,12.5,82,overcast,981.78,14,Winter,1,inland,Snowy
44,88,13,79,overcast,1018.83,3,Spring,9,mountain,Cloudy
50,86,8.5,84,overcast,1001.08,1,Autumn,1.5,mountain,Rainy
22,94,5,62,overcast,990.53,2,Spring,2.5,mountain,Rainy
19,78,11.5,74,partly cloudy,1012.92,1,Autumn,4,coastal,Rainy
15,66,12,96,overcast,1002.81,1,Winter,2,inland,Rainy
-8,64,10,91,overcast,993.1,1,Winter,4.5,mountain,Snowy
-8,87,14.5,90,overcast,982.07,0,Winter,4.5,mountain,Snowy
0,85,7.5,90,overcast,981.08,12,Winter,4.5,mountain,Snowy
34,74,16.5,89,overcast,1004.7,2,Winter,2.5,inland,Rainy
-8,93,4.5,70,overcast,989.96,1,Winter,3.5,inland,Snowy
3,78,18,76,overcast,999.36,0,Winter,3.5,mountain,Snowy
10,78,12,49,overcast,1016.44,1,Autumn,6.5,coastal,Cloudy
